,FTSEMIB payout,HSCEI payout,NDX payout,Triggered,Above Strike Lvl,, FTSEMIB payout (USD)  , HSCEI payout (USD) , NDX payout (USD) ,, AveragePayout Sum (USD) ,, Average Payout 
980,13085.72847,6111.571091,4879.668475,0,0,," $ 14,589.95 ", $ 785.95 ," $ 4,879.67 ",," $ 20,255.57 ",,
981,16408.98517,7663.668071,6118.910985,0,0,," $ 18,295.22 ", $ 985.55 ," $ 6,118.91 ",," $ 25,399.68 ",,
982,17938.60109,8378.061345,6689.304798,0,0,," $ 20,000.67 "," $ 1,077.42 "," $ 6,689.30 ",," $ 27,767.39 ",,
983,18056.06076,8432.919823,6733.105514,0,0,," $ 20,131.63 "," $ 1,084.47 "," $ 6,733.11 ",," $ 27,949.21 ",,
984,13854.74838,6470.734887,5166.436022,0,0,," $ 15,447.37 ", $ 832.14 ," $ 5,166.44 ",," $ 21,445.95 ",,
985,10582.88032,4942.638508,3946.356337,0,0,," $ 11,799.40 ", $ 635.62 ," $ 3,946.36 ",," $ 16,381.38 ",,
986,10615.25412,4957.7584,3958.428529,0,0,," $ 11,835.49 ", $ 637.57 ," $ 3,958.43 ",," $ 16,431.49 ",,
987,12663.10373,5914.18803,4722.071699,0,0,," $ 14,118.75 ", $ 760.56 ," $ 4,722.07 ",," $ 19,601.38 ",,
988,12889.28747,6019.825103,4806.415623,0,0,," $ 14,370.93 ", $ 774.15 ," $ 4,806.42 ",," $ 19,951.50 ",,
989,8823.363469,4120.872082,3290.23246,0,0,," $ 9,837.62 ", $ 529.94 ," $ 3,290.23 ",," $ 13,657.80 ",,
990,7719.412074,3605.28157,2878.568957,0,0,," $ 8,606.77 ", $ 463.64 ," $ 2,878.57 ",," $ 11,948.98 ",,
991,10587.26467,4944.68618,3947.991263,0,0,," $ 11,804.29 ", $ 635.89 ," $ 3,947.99 ",," $ 16,388.16 ",,
992,12942.30272,6044.585397,4826.185012,0,0,," $ 14,430.04 ", $ 777.33 ," $ 4,826.19 ",," $ 20,033.56 ",,
993,7914.881758,3696.573918,2951.459607,0,0,," $ 8,824.71 ", $ 475.38 ," $ 2,951.46 ",," $ 12,251.55 ",,
994,13017.35332,6079.637096,4854.171379,0,0,," $ 14,513.72 ", $ 781.84 ," $ 4,854.17 ",," $ 20,149.73 ",,
995,10388.7256,4851.960305,3873.956039,0,0,," $ 11,582.93 ", $ 623.96 ," $ 3,873.96 ",," $ 16,080.84 ",,
996,12887.33175,6018.9117,4805.686334,0,0,," $ 14,368.75 ", $ 774.03 ," $ 4,805.69 ",," $ 19,948.47 ",,
997,11639.60579,5436.17258,4340.409293,0,0,," $ 12,977.60 ", $ 699.09 ," $ 4,340.41 ",," $ 18,017.10 ",,
998,36738.70153,17158.47817,13699.86273,0,0,," $ 40,961.87 "," $ 2,206.58 "," $ 13,699.86 ",," $ 56,868.31 ",,
999,9364.492254,4373.601385,3492.019398,0,0,," $ 10,440.95 ", $ 562.45 ," $ 3,492.02 ",," $ 14,495.42 ",,
